_id,id,id_field,type,street,pavement,route_ahead,route_back,neighborhood,council_district,ward,tract,public_works_division,pli_division,police_zone,fire_zone,latitude,longitude
1403,679215721,2002,Crosswalk - Continental,BENNETT ST,7713,ZENITH WAY,N HOMEWOOD AVE,Homewood South,9,13,42003130300,2,13,5,3-17,40.45646098,-79.89657833
1404,1478093937,2003,Crosswalk - Two Lined,BENNETT ST,10370,COLLIER ST,STERRETT ST,Homewood South,9,13,42003130300,2,13,5,3-17,40.45550278,-79.89233373
1405,838707392,2004,Crosswalk - Two Lined,BENNETT ST,851,N BRADDOCK AVE,COLLIER ST,Homewood South,9,13,42003130400,2,13,5,3-17,40.45545583,-79.89217816
1406,1888897658,2005,Crosswalk - Continental,BENNETT ST,9382,OAKWOOD ST,HALE ST,Homewood South,9,13,42003130400,2,13,5,3-17,40.45403125,-79.88575829
1407,1937862513,2006,Crosswalk - Two Lined,BENNETT ST,9126,TOKAY ST,CONEMAUGH ST,East Hills,9,13,42003130600,2,13,5,3-17,40.4546864,-79.88082034
1408,1808385195,2007,Crosswalk - Continental,BENNETT ST,3281,DORNBUSH ST,TOKAY ST,East Hills,9,13,42003130600,2,13,5,3-17,40.45472449,-79.88060741
1409,1773074914,2008,Crosswalk - Two Lined,TOKAY ST,545,FRANKSTOWN AVE,BENNETT ST,East Hills,9,13,42003130600,2,13,5,3-17,40.45476123,-79.88080724
1410,436456000,2009,Crosswalk - Two Lined,TOKAY ST,18160,BENNETT ST,BRICELYN ST,East Hills,9,13,42003130600,2,13,5,3-17,40.45463415,-79.88062625
1411,302190306,201,Crosswalk - Continental,ROUP AVE,3475,BAUM BLVD,STRATFORD AVE,Friendship,7,8,42003080700,2,8,5,3-23,40.45818287,-79.9346156
1412,218095582,2010,Crosswalk - Two Lined,TOKAY ST,18160,BENNETT ST,BRICELYN ST,East Hills,9,13,42003130600,2,13,5,3-17,40.45419942,-79.88004958
1413,824835280,2011,Crosswalk - Two Lined,MULFORD ST,9490,OAKWOOD ST,HAMILTON AVE,Homewood South,9,13,42003130400,2,13,5,3-17,40.45249418,-79.88526111
1414,2092308128,2012,Crosswalk - Two Lined,BATAVIA ST,6237,BENNETT ST,TYSON WAY,East Hills,9,13,42003130600,2,13,5,3-17,40.45409814,-79.88437732
1415,2109471786,2013,Crosswalk - Two Lined,BRICELYN ST,11741,DORNBUSH ST,TOKAY ST,East Hills,9,13,42003130600,2,13,5,3-17,40.45420044,-79.87995704
1416,1742351877,2014,Crosswalk - Two Lined,MADONNA ST,1537,BRICELYN ST,FRANKSTOWN AVE,East Hills,9,13,42003130600,2,13,5,3-17,40.45864653,-79.87507609
1417,2032787137,2015,Crosswalk - Two Lined,STANDARD AVE,4539,GRANBY WAY,FRANKSTOWN AVE,East Hills,9,13,42003130600,2,13,5,3-17,40.45720926,-79.87772879
1418,2127922566,2016,Crosswalk - Continental,BLACKADORE AVE,2131,ROD WAY,FRANKSTOWN AVE,Homewood North,9,13,42003130100,2,13,5,3-17,40.45555384,-79.88333596
1419,1632763312,2017,Crosswalk - Continental,WASHINGTON BLVD,20271,WASHINGTON BLVD,HIGHLAND DR,Lincoln-Lemington-Belmar,9,12,42003981800,2,12,5,3-12,40.47432052,-79.90826172
1420,344880877,2018,Crosswalk - Continental,WASHINGTON BLVD,20271,WASHINGTON BLVD,HIGHLAND DR,Highland Park,7,11,42003980100,2,11,5,3-12,40.47425013,-79.90841058
1421,624044864,2019,Crosswalk - Continental,HIGHLAND DR,18974,LEMINGTON AVE,WASHINGTON BLVD,Lincoln-Lemington-Belmar,9,12,42003981800,2,12,5,3-12,40.47422054,-79.90814907
1422,608848187,202,Crosswalk - Continental,BAUM BLVD,12083,S NEGLEY AVE,ROUP AVE,Friendship,7,8,42003080700,2,8,5,3-23,40.45814512,-79.93448685
1423,58389976,2020,Crosswalk - Two Lined,DEARY ST,7824,LINCOLN AVE,UNNAMED124S WAY,Lincoln-Lemington-Belmar,9,12,42003120300,2,12,5,3-15,40.46424457,-79.90094474
1424,591374833,2021,Crosswalk - Continental,LEMINGTON AVE,10831,LINCOLN AVE,MONTEZUMA ST,Lincoln-Lemington-Belmar,9,12,42003561900,2,12,5,3-18,40.46883996,-79.89609262
1425,642449747,2022,Crosswalk - Continental,LEMINGTON AVE,11759,ELROD WAY,LINCOLN AVE,Lincoln-Lemington-Belmar,9,12,42003561900,2,12,5,3-18,40.46870631,-79.89599741
1426,1694336927,2023,Crosswalk - Two Lined,WILTSIE ST,17019,LINCOLN AVE,FERN ROCK RD,Lincoln-Lemington-Belmar,9,12,42003561900,2,12,5,3-18,40.47022545,-79.89372692
1427,1098879086,2024,Crosswalk - Two Lined,JOSHUA ST,13103,ELROD WAY,LINCOLN AVE,Lincoln-Lemington-Belmar,9,12,42003561900,2,12,5,3-18,40.4704346,-79.89277473
1428,1119792791,2025,Crosswalk - Two Lined,APPLE ST,18960,GROTTO ST,LINCOLN AVE,Lincoln-Lemington-Belmar,9,12,42003561900,2,12,5,3-15,40.46467705,-79.89888372
1429,187798264,2026,Crosswalk - Two Lined,CHAUCER ST,12825,SPIN WAY,LINCOLN AVE,Homewood North,9,12,42003130100,2,12,5,3-15,40.464223,-79.90051717
1430,2129615468,2027,Crosswalk - Two Lined,UPLAND ST,18710,UPLAND ST,APPLE AVE,Homewood North,9,13,42003130100,2,13,5,3-17,40.46059972,-79.8885733
1431,820574947,2028,Crosswalk - Two Lined,UPLAND ST,18710,UPLAND ST,APPLE AVE,Homewood North,9,13,42003130100,2,13,5,3-17,40.46046299,-79.88858135
1432,1282705715,2029,Crosswalk - Continental,BRUSHTON AVE,3297,HEART CT,UPLAND ST,Homewood North,9,13,42003130100,2,13,5,3-17,40.46062932,-79.88850624
1433,315102110,203,Crosswalk - Two Lined,STRATFORD AVE,8799,FRIENDSHIP AVE,CORAL ST,Friendship,7,8,42003080700,2,8,5,3-23,40.46103591,-79.93325706
1434,1292114706,2030,Crosswalk - Continental,MOHLER ST,15542,BRUSHTON AVE,FERRIS CT,Homewood North,9,13,42003130100,2,13,5,3-17,40.46053442,-79.88842846
1435,1866712065,2031,Crosswalk - Two Lined,MOHLER ST,15542,BRUSHTON AVE,FERRIS CT,Homewood North,9,13,42003130100,2,13,5,3-17,40.45939771,-79.88716648
1436,482353522,2032,Crosswalk - Two Lined,FERRIS CT,13099,DEAD END,MOHLER ST,Homewood North,9,13,42003130100,2,13,5,3-17,40.45946913,-79.88713563
1437,2018915025,2033,Crosswalk - Two Lined,NOLAN CT,1858,DEAD END,MOHLER ST,Homewood North,9,13,42003130100,2,13,5,3-17,40.45948546,-79.88688485
1438,1414755664,2034,Crosswalk - Two Lined,HERMITAGE ST,3179,STERRETT ST,N HOMEWOOD AVE,Homewood North,9,13,42003130200,2,13,5,3-17,40.46020177,-79.89512996
1439,1827728280,2035,Crosswalk - Two Lined,HERMITAGE ST,3456,N HOMEWOOD AVE,N LANG AVE,Homewood North,9,13,42003130200,2,13,5,3-17,40.46022873,-79.89528016
1440,981284861,2036,Crosswalk - Two Lined,HERMITAGE ST,3456,N HOMEWOOD AVE,N LANG AVE,Homewood North,9,13,42003130200,2,13,5,3-18,40.46071584,-79.89744343
1441,610810420,2037,Crosswalk - Two Lined,BAXTER ST,17097,BRUSHTON AVE,N BRADDOCK AVE,Homewood North,9,13,42003130200,2,13,5,3-17,40.45694747,-79.88957113
1442,943689233,2038,Crosswalk - Continental,BAXTER ST,17097,BRUSHTON AVE,N BRADDOCK AVE,Homewood North,9,13,42003130200,2,13,5,3-17,40.45652296,-79.88782402
1443,1117740233,2039,Crosswalk - Continental,BAXTER ST,1760,TYSON ST,BRUSHTON AVE,Homewood North,9,13,42003130100,2,13,5,3-17,40.45647756,-79.88767012
1444,1949838053,204,Crosswalk - Two Lined,FRIENDSHIP AVE,18423,STRATFORD AVE,S FAIRMOUNT ST,Friendship,7,8,42003080700,2,8,5,3-23,40.46101448,-79.93335362
1445,1007896857,2040,Crosswalk - Two Lined,FRANKSTOWN AVE,3760,BRUSHTON AVE,DURANGO WAY,Homewood North,9,13,42003130200,2,13,5,3-17,40.45556272,-79.88817639
1446,633995805,2041,Crosswalk - Two Lined,BRUSHTON AVE,15705,RACE ST,BAXTER ST,Homewood North,9,13,42003130200,2,13,5,3-17,40.45655766,-79.88775193
1447,585483427,2042,Crosswalk - Continental,BRUSHTON AVE,8950,BAXTER ST,FOREST WAY,Homewood North,9,13,42003130100,2,13,5,3-17,40.45643164,-79.88774656
1448,709335962,2043,Crosswalk - Two Lined,BRUSHTON AVE,115,FOREST WAY,FRANKSTOWN AVE,Homewood North,9,13,42003130100,2,13,5,3-17,40.45561068,-79.88805971
1449,822570824,2044,Crosswalk - Two Lined,BRUSHTON AVE,15127,FRANKSTOWN AVE,BENNETT ST,Homewood South,9,13,42003130400,2,13,5,3-17,40.45547598,-79.8881147
1450,288429870,2045,Crosswalk - Continental,BRUSHTON AVE,404,KELLY ST,HAMILTON AVE,Homewood South,9,13,42003130400,2,13,5,3-17,40.4528166,-79.88915271
1451,2098859384,2046,Crosswalk - Continental,BRUSHTON AVE,4397,HAMILTON AVE,MULFORD ST,Homewood South,9,13,42003130400,2,13,5,3-17,40.452689,-79.88920949
1452,32076990,2047,Crosswalk - Two Lined,SUSQUEHANNA ST,11057,EL CT,BRUSHTON AVE,Homewood South,9,13,42003130400,2,13,5,3-17,40.45045916,-79.89058681
1453,389729189,2048,Crosswalk - Two Lined,SUSQUEHANNA ST,15003,ROSEDALE ST,EL CT,Homewood South,9,13,42003130400,2,13,5,3-17,40.44977336,-79.88884471
1454,1230201621,2049,Crosswalk - Two Lined,SUSQUEHANNA ST,15003,ROSEDALE ST,EL CT,Homewood South,9,13,42003130400,2,13,5,3-17,40.44928139,-79.88734812
1455,161352222,205,Crosswalk - Two Lined,STRATFORD AVE,12649,ROUP AVE,FRIENDSHIP AVE,Friendship,7,8,42003080700,2,8,5,3-23,40.46094203,-79.93331875
1456,1724305852,2050,Crosswalk - Two Lined,ROSEDALE ST,12368,HAMILTON AVE,INGLENOOK PL,Homewood South,9,13,42003130400,2,13,5,3-17,40.45195519,-79.8860325
1457,1999256095,2051,Crosswalk - Two Lined,OAKWOOD ST,5728,FRANKSTOWN AVE,FELICIA WAY,Homewood South,9,13,42003130400,2,13,5,3-17,40.45500442,-79.88594735
1458,136592350,2052,Crosswalk - Continental,N BRADDOCK AVE,17668,FELICIA WAY,BENNETT ST,Homewood South,9,13,42003130400,2,13,5,3-17,40.45510697,-79.890375
1459,1266631825,2055,Crosswalk - Two Lined,N BRADDOCK AVE,5618,FORMOSA WAY,HAMILTON AVE,Homewood South,9,13,42003130400,2,13,5,3-17,40.45324957,-79.89108529
1460,1138544951,2056,Crosswalk - Two Lined,N BRADDOCK AVE,3491,HAMILTON AVE,MULFORD ST,Homewood South,9,13,42003130400,2,13,5,3-17,40.45311566,-79.89112171
1461,1856096198,2057,Crosswalk - Two Lined,N BRADDOCK AVE,8101,ALSACE WAY,TIOGA ST,Homewood South,9,13,42003130400,2,13,5,3-17,40.45202372,-79.89160719
1462,664630481,2058,Crosswalk - Two Lined,N BRADDOCK AVE,1343,TIOGA ST,CASSINA WAY,Homewood South,9,13,42003130400,2,13,5,3-17,40.45194718,-79.89167156
1463,1288890669,2059,Crosswalk - Two Lined,N BRADDOCK AVE,17747,THOMAS ST,MEADE ST,Point Breeze North,9,14,42003140500,2,14,4,3-14,40.44808238,-79.89450264
1464,652558967,206,Crosswalk - Two Lined,S FAIRMOUNT ST,8654,FRIENDSHIP AVE,CORAL ST,Friendship,7,8,42003080700,2,8,5,3-23,40.46134814,-79.93410866
1465,1680402752,2060,Crosswalk - Two Lined,N BRADDOCK AVE,7318,MEADE ST,PENN AVE,Point Breeze North,9,14,42003140500,2,14,4,3-14,40.4479793,-79.89457773
1466,1147099529,2061,Crosswalk - Continental,N BRADDOCK AVE,7318,MEADE ST,PENN AVE,Point Breeze North,9,14,42003140500,2,14,4,3-14,40.44724321,-79.89512809
1467,1651753242,2062,Crosswalk - Two Lined,TIOGA ST,14097,DURANGO WAY,N BRADDOCK AVE,Homewood South,9,13,42003130400,2,13,5,3-17,40.45195202,-79.89156343
1468,1022330088,2063,Crosswalk - Two Lined,TIOGA ST,12968,N BRADDOCK AVE,N RICHLAND ST,Homewood South,9,13,42003130300,2,13,5,3-17,40.45201224,-79.89170828
1469,1034443925,2064,Crosswalk - Continental,TIOGA ST,2357,N RICHLAND ST,PANKE AVE,Homewood South,9,13,42003130300,2,13,5,3-17,40.45258372,-79.8932492
1470,673596456,2065,Crosswalk - Continental,TIOGA ST,2075,N DUNFERMLINE ST,ALBION ST,Homewood South,9,13,42003130300,2,13,5,3-17,40.45316439,-79.894825
1471,1144992429,2066,Crosswalk - Continental,N DUNFERMLINE ST,4463,TIOGA ST,CASSINA WAY,Homewood South,9,13,42003130300,2,13,5,3-17,40.453104,-79.89480802
1472,1985498618,2067,Crosswalk - Two Lined,N DUNFERMLINE ST,3642,ANNAN WAY,FINANCE ST,Homewood South,9,13,42003130300,2,13,5,3-17,40.4519478,-79.89561708
1473,1449403687,2068,Crosswalk - Continental,N RICHLAND ST,2758,ALSACE WAY,TIOGA ST,Homewood South,9,13,42003130300,2,13,5,3-17,40.45260195,-79.89317358
1474,288070916,2069,Crosswalk - Continental,N RICHLAND ST,11876,TIOGA ST,CASSINA WAY,Homewood South,9,13,42003130300,2,13,5,3-17,40.45251929,-79.89320309
1475,429376305,207,Crosswalk - Two Lined,FRIENDSHIP AVE,18423,STRATFORD AVE,S FAIRMOUNT ST,Friendship,7,8,42003080700,2,8,5,3-23,40.4612757,-79.93406977
1476,1065119061,2070,Crosswalk - Two Lined,N RICHLAND ST,12664,ANNAN WAY,FINANCE ST,Homewood South,9,13,42003130300,2,13,5,3-17,40.45133141,-79.89402921
1477,1223486103,2071,Crosswalk - Two Lined,COLLIER ST,17074,FORMOSA WAY,HAMILTON AVE,Homewood South,9,13,42003130300,2,13,5,3-17,40.4536949,-79.89296437
1478,2015152251,2072,Crosswalk - Two Lined,COLLIER ST,12185,BENNETT ST,FLEURY WAY,Homewood South,9,13,42003130300,2,13,5,3-17,40.4554195,-79.8922898
1479,1609790131,2073,Crosswalk - Two Lined,COLLIER ST,17722,FELICIA WAY,BENNETT ST,Homewood South,9,13,42003130400,2,13,5,3-17,40.4555542,-79.89222543
1480,814530996,2074,Crosswalk - Continental,COLLIER ST,12060,FRANKSTOWN AVE,FELICIA WAY,Homewood South,9,13,42003130400,2,13,5,3-17,40.45631597,-79.89193173
1481,1574782053,2075,Crosswalk - Continental,COLLIER ST,13181,FOREST WAY,FRANKSTOWN AVE,Homewood North,9,13,42003130200,2,13,5,3-17,40.45646609,-79.89186174
1482,879867758,2076,Crosswalk - Continental,STERRETT ST,18236,FOREST WAY,FRANKSTOWN AVE,Homewood North,9,13,42003130200,2,13,5,3-17,40.45696841,-79.8941101
1483,1176334870,2077,Crosswalk - Continental,STERRETT ST,9157,FRANKSTOWN AVE,FELICIA WAY,Homewood South,9,13,42003130300,2,13,5,3-17,40.45682759,-79.89416801
1484,975336892,2078,Crosswalk - Continental,STERRETT ST,468,FELICIA WAY,BENNETT ST,Homewood South,9,13,42003130300,2,13,5,3-17,40.45607603,-79.89448048
1485,188864367,2079,Crosswalk - Two Lined,KEDRON ST,17080,N HOMEWOOD AVE,N LANG AVE,Homewood North,9,13,42003130200,2,13,5,3-17,40.46084749,-79.89504777
1486,830503435,208,Crosswalk - Two Lined,S FAIRMOUNT ST,14624,ROUP AVE,FRIENDSHIP AVE,Friendship,7,8,42003080700,2,8,5,3-23,40.46124815,-79.93418108
1487,927093540,2080,Crosswalk - Two Lined,N HOMEWOOD AVE,19021,KEDRON ST,HERMITAGE ST,Homewood North,9,13,42003130200,2,13,5,3-17,40.46077123,-79.89496719
1488,1417634064,2081,Crosswalk - Two Lined,N HOMEWOOD AVE,14521,HERMITAGE ST,FLETCHER WAY,Homewood North,9,13,42003130200,2,13,5,3-17,40.46014778,-79.89522602
1489,1545090349,2082,Crosswalk - Two Lined,N HOMEWOOD AVE,19021,KEDRON ST,HERMITAGE ST,Homewood North,9,13,42003130200,2,13,5,3-17,40.46028044,-79.89518579
1490,158606061,2083,Crosswalk - Continental,N HOMEWOOD AVE,4966,FELICIA WAY,BENNETT ST,Homewood South,9,13,42003130300,2,13,5,3-17,40.45654571,-79.89663284
1491,890036813,2084,Crosswalk - Continental,N HOMEWOOD AVE,3554,BENNETT ST,FLEURY WAY,Homewood South,9,13,42003130300,2,13,5,3-17,40.45641059,-79.89668279
1492,2075623470,2085,Crosswalk - Two Lined,N HOMEWOOD AVE,8943,FLEURY WAY,KELLY ST,Homewood South,9,13,42003130300,2,13,5,3-17,40.45562076,-79.89699527
1493,1911825273,2086,Crosswalk - Two Lined,N HOMEWOOD AVE,15500,KELLY ST,FORMOSA WAY,Homewood South,9,13,42003130300,2,13,5,3-17,40.45548086,-79.89703148
1494,578158733,2087,Crosswalk - Continental,N HOMEWOOD AVE,9899,HAMILTON AVE,TIOGA ST,Homewood South,9,13,42003130300,2,13,5,3-17,40.45457265,-79.89757195
1495,2075458726,2088,Crosswalk - Continental,N HOMEWOOD AVE,11619,FORMOSA WAY,HAMILTON AVE,Homewood South,9,13,42003130300,2,13,5,3-17,40.45468591,-79.89750221
1496,1562807638,2089,Crosswalk - Two Lined,N HOMEWOOD AVE,767,MCPHERSON BLVD,THOMAS BLVD,Point Breeze North,9,14,42003140500,2,14,4,3-14,40.45102253,-79.90003206
1497,131708831,209,Crosswalk - Continental,ROUP AVE,584,FRIENDSHIP AVE,CORAL ST,Friendship,9,8,42003080700,2,8,5,3-23,40.4616767,-79.93505011
1498,475854264,2090,Crosswalk - Two Lined,N HOMEWOOD AVE,8502,THOMAS BLVD,MEADE ST,Point Breeze North,9,14,42003140500,2,14,4,3-14,40.45085517,-79.90014874
1499,22614686,2091,Crosswalk - Continental,S HOMEWOOD AVE,17851,ROYCREST PL,PENN AVE,Point Breeze,9,14,42003140600,3,14,4,3-14,40.44913453,-79.90137384
1500,1544380579,2092,Crosswalk - Two Lined,N LANG AVE,15682,KEDRON ST,HERMITAGE ST,Homewood North,9,13,42003130200,2,13,5,3-18,40.46136275,-79.89755572
1501,1010694451,2093,Crosswalk - Two Lined,KEDRON ST,17080,N HOMEWOOD AVE,N LANG AVE,Homewood North,9,13,42003130200,2,13,5,3-18,40.46139642,-79.8974672
1502,1332589820,2094,Crosswalk - Two Lined,N LANG AVE,15682,KEDRON ST,HERMITAGE ST,Homewood North,9,13,42003130200,2,13,5,3-18,40.46079746,-79.89753827
1503,608695942,2095,Crosswalk - Two Lined,N LANG AVE,17669,HERMITAGE ST,FLETCHER WAY,Homewood North,9,13,42003130200,2,13,5,3-18,40.46067604,-79.89753827
1504,671420159,2096,Crosswalk - Two Lined,N LANG AVE,7453,FOREST WAY,FRANKSTOWN AVE,Homewood North,9,13,42003130100,2,13,5,3-17,40.45799748,-79.89850119
1505,1970557855,2097,Crosswalk - Two Lined,N LANG AVE,3538,FRANKSTOWN AVE,FELICIA WAY,Homewood South,9,13,42003130300,2,13,5,3-17,40.45784645,-79.89856556
1506,1955479168,2098,Crosswalk - Continental,N LANG AVE,14499,FELICIA WAY,BENNETT ST,Homewood South,9,13,42003130300,2,13,5,3-17,40.45704848,-79.89887402
1507,68426836,2099,Crosswalk - Continental,N LANG AVE,11892,BENNETT ST,FLEURY WAY,Homewood South,9,13,42003130300,2,13,5,3-17,40.45692296,-79.89891961
1508,197350994,21,Crosswalk - Ladder,SMALLMAN ST,15298,14TH ST,13TH ST,Strip District,7,2,42003020300,6,2,2,2-3,40.44791369,-79.99055293
1509,438478073,210,Crosswalk - Continental,FRIENDSHIP AVE,16889,EMORY WAY,ROUP AVE,Friendship,9,8,42003080700,2,8,5,3-23,40.46159405,-79.93498574
1510,1710292258,2100,Crosswalk - Continental,N LANG AVE,2971,FORMOSA WAY,HAMILTON AVE,Homewood South,9,13,42003130300,2,13,5,3-17,40.45518412,-79.89960626
1511,1127123615,2101,Crosswalk - Continental,N LANG AVE,10146,HAMILTON AVE,PARK LANE DR,Homewood South,9,13,42003130300,2,13,5,3-17,40.4550484,-79.89965856
1512,999989354,2102,Crosswalk - Two Lined,N LANG AVE,534,MCPHERSON BLVD,THOMAS BLVD,Point Breeze North,9,14,42003140500,2,14,4,3-14,40.45178588,-79.90231931
1513,1774070690,2103,Crosswalk - Two Lined,N LANG AVE,17855,THOMAS BLVD,MEADE ST,Point Breeze North,9,14,42003140500,2,14,4,3-14,40.45163179,-79.9024494
1514,1992413577,2104,Crosswalk - Continental,N LANG AVE,1739,MEADE ST,PENN AVE,Point Breeze North,9,14,42003140500,2,14,4,3-14,40.45007752,-79.90371004
1515,834425108,2105,Crosswalk - Continental,S LANG AVE,863,LANG CT,PENN AVE,Point Breeze,9,14,42003140600,3,14,4,3-14,40.44995097,-79.90380123
1516,1749969781,2106,Crosswalk - Two Lined,S LANG AVE,4932,REYNOLDS ST,SLEETH PL,Point Breeze,9,14,42003140600,3,14,4,3-14,40.44731904,-79.90559415
1517,1348435789,2107,Crosswalk - Two Lined,S LANG AVE,9574,EDGERTON AVE,REYNOLDS ST,Point Breeze,9,14,42003140600,3,14,4,3-14,40.44719351,-79.90563304
1518,1401765143,2108,Crosswalk - Two Lined,S LANG AVE,9574,EDGERTON AVE,REYNOLDS ST,Point Breeze,9,14,42003140600,3,14,4,3-14,40.44632193,-79.90592675
1519,333761784,2109,Crosswalk - Two Lined,S MURTLAND ST,3774,WILLARD ST,LISTER WAY,Point Breeze,9,14,42003140600,3,14,4,3-14,40.44616061,-79.90870993
1520,934571826,211,Crosswalk - Continental,ROUP AVE,15612,S FAIRMOUNT ST,FRIENDSHIP AVE,Friendship,7,8,42003080700,2,8,5,3-23,40.46155222,-79.93506218
1521,54721594,2110,Crosswalk - Two Lined,S MURTLAND ST,2072,KANT WAY,REYNOLDS ST,Point Breeze,9,14,42003140600,3,14,4,3-14,40.4479252,-79.90782614
1522,47408993,2111,Crosswalk - Two Lined,S MURTLAND ST,10169,REYNOLDS ST,ROSEWOOD ST,Point Breeze,8,14,42003140600,3,14,4,3-14,40.44804984,-79.90775455
1523,1038509900,2112,Crosswalk - Two Lined,S MURTLAND ST,9144,CLARIDGE PL,PENN AVE,Point Breeze,8,14,42003140600,3,14,4,3-14,40.45080533,-79.90637858
1524,1566359577,2113,Crosswalk - Two Lined,N MURTLAND ST,1669,MEADE ST,PENN AVE,Point Breeze North,9,14,42003140500,2,14,4,3-14,40.45075124,-79.90575899
1525,300325704,2114,Crosswalk - Two Lined,N MURTLAND ST,17753,THOMAS BLVD,LARK WAY,Point Breeze North,9,14,42003140500,2,14,4,3-14,40.45235346,-79.90460698
1526,2006950766,2115,Crosswalk - Two Lined,N MURTLAND ST,13586,STARLING WAY,THOMAS BLVD,Point Breeze North,9,14,42003140500,2,14,4,3-14,40.4525198,-79.90449299
1527,1454192129,2116,Crosswalk - Two Lined,N MURTLAND ST,13158,LYNN WAY,MCPHERSON BLVD,Point Breeze North,9,14,42003140500,2,14,4,3-14,40.45340763,-79.9038506
1528,964174946,2117,Crosswalk - Two Lined,N MURTLAND ST,11192,BENNETT ST,FLEURY WAY,Homewood West,9,13,42003130300,2,13,5,3-17,40.45750089,-79.90150536
1529,32425544,2118,Crosswalk - Two Lined,N MURTLAND ST,10826,FELICIA WAY,BENNETT ST,Homewood West,9,12,42003130300,2,12,5,3-17,40.45763048,-79.90146378
1530,666227570,2119,Crosswalk - Two Lined,N MURTLAND ST,10471,FRANKSTOWN AVE,FELICIA WAY,Homewood West,9,12,42003120700,2,12,5,3-17,40.45840346,-79.901158
1531,263820983,212,Crosswalk - Continental,FRIENDSHIP AVE,9162,ROUP AVE,OLGA WAY,Friendship,9,8,42003080700,2,8,5,3-23,40.46163283,-79.93514265
1532,1719349096,2120,Crosswalk - Two Lined,N MURTLAND ST,13402,FOREST WAY,FRANKSTOWN AVE,Homewood West,9,12,42003120700,2,12,5,3-17,40.45859631,-79.90108827
1533,1945004584,2121,Crosswalk - Two Lined,FRANKSTOWN AVE,8604,N LANG AVE,N MURTLAND ST,Homewood North,9,13,42003130100,2,13,5,3-17,40.45848318,-79.9010492
1534,1943398855,2122,Crosswalk - Two Lined,FRANKSTOWN AVE,13353,N MURTLAND ST,GERRITT ST,Homewood West,9,12,42003120700,2,12,5,3-17,40.45852399,-79.90120746
1535,183610204,2123,Crosswalk - Continental,N DALLAS AVE,15748,FLEURY WAY,KELLY ST,Homewood West,9,12,42003120700,2,12,5,3-17,40.45727908,-79.90436174
1536,1048110085,2124,Crosswalk - Continental,N DALLAS AVE,13791,KELLY ST,FORMOSA WAY,Homewood West,9,12,42003120700,2,12,5,3-17,40.45714949,-79.90441537
1537,1542298024,2125,Crosswalk - Two Lined,N DALLAS AVE,4245,SIMONTON ST,MCPHERSON BLVD,Point Breeze North,9,14,42003140500,2,14,4,3-14,40.45422587,-79.90622587
1538,1027053302,2126,Crosswalk - Two Lined,N DALLAS AVE,8691,MCPHERSON BLVD,STARLING WAY,Point Breeze North,9,14,42003140500,2,14,4,3-14,40.45403402,-79.90635461
1539,1238030295,2127,Crosswalk - Two Lined,N DALLAS AVE,16866,STARLING WAY,THOMAS ST,Point Breeze North,9,14,42003140500,2,14,4,3-14,40.4533156,-79.90687496
1540,14983449,2128,Crosswalk - Two Lined,N DALLAS AVE,17837,THOMAS ST,LARK WAY,Point Breeze North,9,14,42003140500,2,14,4,3-14,40.45313803,-79.90700237
1541,395945391,2129,Crosswalk - Continental,N DALLAS AVE,13477,WREN WAY,PENN AVE,Point Breeze North,9,14,42003140500,2,14,4,3-14,40.45155727,-79.9081423
1542,1999681419,213,Crosswalk - Two Lined,S GRAHAM ST,3111,FRIENDSHIP AVE,CORAL ST,Friendship,9,8,42003080700,2,8,5,3-23,40.46181037,-79.936296
1543,1089962665,2130,Crosswalk - Continental,S DALLAS AVE,9706,YORKSHIRE DR,PENN AVE,Point Breeze,8,14,42003140600,3,14,4,3-14,40.4514246,-79.90823886
1544,1472967667,2131,Crosswalk - Continental,S DALLAS AVE,9706,YORKSHIRE DR,PENN AVE,Point Breeze,8,14,42003140600,3,14,4,2-17,40.4511067,-79.90844925
1545,180623341,2132,Crosswalk - Continental,S DALLAS AVE,13274,REYNOLDS ST,YORKSHIRE DR,Point Breeze,8,14,42003140600,3,14,4,2-17,40.45099903,-79.90853675
1546,1325138852,2133,Crosswalk - Continental,S DALLAS AVE,13274,REYNOLDS ST,YORKSHIRE DR,Point Breeze,8,14,42003140600,3,14,4,2-17,40.44883371,-79.91010476
1547,282330498,2134,Crosswalk - Continental,S DALLAS AVE,1438,EDGERTON AVE,REYNOLDS ST,Point Breeze,8,14,42003140600,3,14,4,2-17,40.44870307,-79.91019059
1548,1461230031,2135,Crosswalk - Continental,S DALLAS AVE,10539,WILLARD ST,EDGERTON AVE,Point Breeze,9,14,42003140600,3,14,4,2-17,40.44782998,-79.9108179
1549,849635403,2136,Crosswalk - Two Lined,S DALLAS AVE,10539,WILLARD ST,EDGERTON AVE,Point Breeze,9,14,42003140600,3,14,4,2-17,40.44704516,-79.91136909
